alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.019307,0.000272,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.019307,0.000298,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.019307,0.000327,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000359,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000394,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000433,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000475,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000521,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000572,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000628,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000689,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000756,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.00083,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.000911,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.019307,0.001,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.0,0.7605,0.027,0.7581,0.0258,0.832,0.0244,1559.5075
0.026827,1e-06,0.7605,0.027,0.7581,0.0259,0.832,0.0244,1559.5075
0.026827,2e-06,0.7605,0.0272,0.7581,0.026,0.832,0.0246,1559.5075
0.026827,3e-06,0.7605,0.0272,0.7581,0.0261,0.832,0.0246,1559.5075
0.026827,4e-06,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.026827,5e-06,0.7605,0.0274,0.7581,0.0262,0.832,0.0247,1559.5075
0.026827,6e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,7e-06,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.026827,8e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,9e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1e-05,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.026827,1.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1.3e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1.5e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,1.8e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,2.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,2.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,2.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,2.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,3.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,3.5e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,3.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,4.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,4.6e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,5.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,5.6e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,6.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,6.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,7.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,8.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,8.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,9.8e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000107,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000118,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000129,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000142,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000156,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000171,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.026827,0.000187,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,0.000206,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.026827,0.000226,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000248,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000272,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000298,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000327,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000359,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000394,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000433,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000475,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000521,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000572,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000628,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000689,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000756,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.00083,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.000911,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.026827,0.001,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.0,0.7605,0.027,0.7581,0.0258,0.832,0.0244,1559.5075
0.037276,1e-06,0.7605,0.027,0.7581,0.0259,0.832,0.0244,1559.5075
0.037276,2e-06,0.7605,0.0272,0.7581,0.026,0.832,0.0246,1559.5075
0.037276,3e-06,0.7605,0.0272,0.7581,0.0261,0.832,0.0246,1559.5075
0.037276,4e-06,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.037276,5e-06,0.7605,0.0274,0.7581,0.0262,0.832,0.0247,1559.5075
0.037276,6e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,7e-06,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.037276,8e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,9e-06,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1e-05,0.7605,0.0276,0.7581,0.0264,0.832,0.025,1559.5075
0.037276,1.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1.3e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1.5e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,1.8e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,2.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,2.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,2.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,2.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,3.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,3.5e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,3.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,4.2e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,4.6e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,5.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,5.6e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,6.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,6.7e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,7.4e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,8.1e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,8.9e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,9.8e-05,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,0.000107,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,0.000118,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,0.000129,0.7605,0.0284,0.7581,0.0271,0.832,0.0257,1559.5075
0.037276,0.000142,0.7605,0.0284,0.7581,0.0271,0.832,0.0256,1559.5075
0.037276,0.000156,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000171,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000187,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000206,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000226,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000248,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000272,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000298,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000327,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000359,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000394,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000433,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000475,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000521,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000572,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000628,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000689,0.7605,0.0284,0.7581,0.0271,0.8321,0.0256,1559.5075
0.037276,0.000756,0.7605,0.0284,0.7581,0.0271,0.8322,0.0256,1559.5075
0.037276,0.00083,0.7605,0.0284,0.7581,0.0271,0.8322,0.0257,1559.5075
0.037276,0.000911,0.7605,0.0284,0.7581,0.0271,0.8322,0.0257,1559.5075
0.037276,0.001,0.7605,0.0284,0.7581,0.0271,0.8322,0.0257,1559.5075
0.051795,0.0,0.7605,0.027,0.7581,0.0258,0.832,0.0244,1559.5075
0.051795,1e-06,0.7605,0.027,0.7581,0.0259,0.832,0.0244,1559.5075
0.051795,2e-06,0.7605,0.0272,0.7581,0.026,0.832,0.0246,1559.5075
0.051795,3e-06,0.7605,0.0272,0.7581,0.0261,0.832,0.0246,1559.5075
