alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.037276,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000162,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.037276,0.000207,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000264,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000336,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.037276,0.000428,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000546,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000695,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.037276,0.000886,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.037276,0.001129,0.8018,0.0405,0.7978,0.041,0.8688,0.0469,47.7709
0.037276,0.001438,0.8026,0.0412,0.7986,0.0416,0.8688,0.0468,47.7709
0.037276,0.001833,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.037276,0.002336,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.037276,0.002976,0.8026,0.0412,0.7986,0.0416,0.8695,0.0466,47.7709
0.037276,0.003793,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.037276,0.004833,0.8026,0.0412,0.7986,0.0416,0.8703,0.0463,47.7709
0.037276,0.006158,0.8026,0.0412,0.7986,0.0416,0.8705,0.0463,47.7709
0.037276,0.007848,0.8035,0.0388,0.7996,0.0391,0.8714,0.046,47.7709
0.037276,0.01,0.8052,0.0394,0.8013,0.0397,0.8722,0.0459,47.7709
0.051795,0.0001,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.051795,0.000127,0.8009,0.043,0.797,0.0431,0.8683,0.047,47.7709
0.051795,0.000162,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000207,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000264,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.051795,0.000336,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.051795,0.000428,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.051795,0.000546,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.051795,0.000695,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.051795,0.000886,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.051795,0.001129,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.051795,0.001438,0.8026,0.0412,0.7986,0.0416,0.869,0.0467,47.7709
0.051795,0.001833,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.051795,0.002336,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.051795,0.002976,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.051795,0.003793,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.051795,0.004833,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.051795,0.006158,0.8052,0.0394,0.8013,0.0397,0.8718,0.046,47.7709
0.051795,0.007848,0.8052,0.0394,0.8013,0.0397,0.8726,0.0454,47.7709
0.051795,0.01,0.807,0.0401,0.803,0.0407,0.8733,0.0446,47.7709
0.071969,0.0001,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000127,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000162,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.071969,0.000207,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000264,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000336,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.071969,0.000428,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.071969,0.000546,0.8018,0.0405,0.7978,0.041,0.8687,0.0469,47.7709
0.071969,0.000695,0.8026,0.0412,0.7986,0.0416,0.8687,0.0469,47.7709
0.071969,0.000886,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.071969,0.001129,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.071969,0.001438,0.8026,0.0412,0.7986,0.0416,0.8694,0.0466,47.7709
0.071969,0.001833,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.071969,0.002336,0.8026,0.0412,0.7986,0.0416,0.8702,0.0463,47.7709
0.071969,0.002976,0.8026,0.0412,0.7986,0.0416,0.8705,0.0463,47.7709
0.071969,0.003793,0.8026,0.0412,0.7986,0.0416,0.8714,0.0461,47.7709
0.071969,0.004833,0.8052,0.0394,0.8013,0.0397,0.8722,0.0458,47.7709
0.071969,0.006158,0.8061,0.0404,0.8021,0.0407,0.8729,0.0448,47.7709
0.071969,0.007848,0.8079,0.0378,0.8038,0.0386,0.8736,0.0444,47.7709
0.071969,0.01,0.8088,0.0379,0.8048,0.0387,0.8744,0.0437,47.7709
0.1,0.0001,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.1,0.000127,0.8009,0.043,0.797,0.0431,0.8684,0.0469,47.7709
0.1,0.000162,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.1,0.000207,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.1,0.000264,0.8009,0.043,0.797,0.0431,0.8686,0.0469,47.7709
0.1,0.000336,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.1,0.000428,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.1,0.000546,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.1,0.000695,0.8026,0.0412,0.7986,0.0416,0.8691,0.0467,47.7709
0.1,0.000886,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.1,0.001129,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.1,0.001438,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.1,0.001833,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.1,0.002336,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.1,0.002976,0.8052,0.0394,0.8013,0.0397,0.8718,0.046,47.7709
0.1,0.003793,0.8052,0.0394,0.8013,0.0397,0.8726,0.0453,47.7709
0.1,0.004833,0.807,0.0401,0.803,0.0407,0.8734,0.0445,47.7709
0.1,0.006158,0.8088,0.0379,0.8048,0.0387,0.8741,0.0441,47.7709
0.1,0.007848,0.8097,0.0388,0.8057,0.0397,0.8753,0.0433,47.7709
0.1,0.01,0.8079,0.0391,0.8041,0.0401,0.8767,0.0434,47.7709
0.13895,0.0001,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000127,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000162,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.13895,0.000207,0.8018,0.0405,0.7978,0.041,0.8685,0.0467,47.7709
0.13895,0.000264,0.8018,0.0405,0.7978,0.041,0.8687,0.0469,47.7709
0.13895,0.000336,0.8026,0.0412,0.7986,0.0416,0.8687,0.0469,47.7709
0.13895,0.000428,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.13895,0.000546,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.13895,0.000695,0.8026,0.0412,0.7986,0.0416,0.8694,0.0466,47.7709
0.13895,0.000886,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.13895,0.001129,0.8026,0.0412,0.7986,0.0416,0.8704,0.0463,47.7709
0.13895,0.001438,0.8026,0.0412,0.7986,0.0416,0.8706,0.0463,47.7709
0.13895,0.001833,0.8026,0.0412,0.7986,0.0416,0.8715,0.0461,47.7709
0.13895,0.002336,0.8052,0.0394,0.8013,0.0397,0.8722,0.0458,47.7709
0.13895,0.002976,0.8061,0.0404,0.8021,0.0407,0.8731,0.0446,47.7709
0.13895,0.003793,0.8079,0.0378,0.8038,0.0386,0.8738,0.0445,47.7709
0.13895,0.004833,0.8079,0.0373,0.804,0.0382,0.8746,0.0436,47.7709
0.13895,0.006158,0.8097,0.0388,0.8057,0.0397,0.8761,0.0434,47.7709
0.13895,0.007848,0.8088,0.0413,0.8049,0.0424,0.8778,0.043,47.7709
0.13895,0.01,0.8096,0.0414,0.806,0.0425,0.8795,0.0417,47.7709
0.19307,0.0001,0.8009,0.043,0.797,0.0431,0.8685,0.0469,47.7709
0.19307,0.000127,0.8009,0.043,0.797,0.0431,0.8685,0.0468,47.7709
0.19307,0.000162,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.19307,0.000207,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.19307,0.000264,0.8026,0.0412,0.7986,0.0416,0.8689,0.0468,47.7709
0.19307,0.000336,0.8026,0.0412,0.7986,0.0416,0.8691,0.0466,47.7709
0.19307,0.000428,0.8026,0.0412,0.7986,0.0416,0.8693,0.0467,47.7709
0.19307,0.000546,0.8026,0.0412,0.7986,0.0416,0.8697,0.0465,47.7709
0.19307,0.000695,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.19307,0.000886,0.8026,0.0412,0.7986,0.0416,0.8705,0.0464,47.7709
0.19307,0.001129,0.8026,0.0412,0.7986,0.0416,0.8711,0.0462,47.7709
0.19307,0.001438,0.8052,0.0394,0.8013,0.0397,0.8719,0.046,47.7709
0.19307,0.001833,0.8052,0.0394,0.8013,0.0397,0.8727,0.0451,47.7709
0.19307,0.002336,0.807,0.0401,0.803,0.0407,0.8735,0.0444,47.7709
0.19307,0.002976,0.8088,0.0379,0.8048,0.0387,0.8743,0.044,47.7709
0.19307,0.003793,0.8097,0.0388,0.8057,0.0397,0.8754,0.0432,47.7709
0.19307,0.004833,0.8061,0.0395,0.8022,0.0408,0.8771,0.0431,47.7709
0.19307,0.006158,0.8096,0.0414,0.806,0.0425,0.879,0.0419,47.7709
0.19307,0.007848,0.8114,0.043,0.8077,0.0441,0.8803,0.0413,47.7709
0.19307,0.01,0.814,0.0407,0.8101,0.0422,0.8818,0.0406,47.7709
0.26827,0.0001,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.26827,0.000127,0.8018,0.0405,0.7978,0.041,0.8687,0.0468,47.7709
0.26827,0.000162,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.26827,0.000207,0.8026,0.0412,0.7986,0.0416,0.869,0.0467,47.7709
0.26827,0.000264,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.26827,0.000336,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.26827,0.000428,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.26827,0.000546,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.26827,0.000695,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.26827,0.000886,0.8052,0.0394,0.8013,0.0397,0.8717,0.0461,47.7709
0.26827,0.001129,0.8052,0.0394,0.8013,0.0397,0.8724,0.0453,47.7709
0.26827,0.001438,0.807,0.0401,0.803,0.0407,0.8734,0.0445,47.7709
0.26827,0.001833,0.8088,0.0379,0.8048,0.0387,0.8741,0.0441,47.7709
0.26827,0.002336,0.8097,0.0388,0.8057,0.0397,0.8753,0.0433,47.7709
0.26827,0.002976,0.8079,0.0382,0.8041,0.0391,0.8766,0.0431,47.7709
0.26827,0.003793,0.8096,0.0414,0.806,0.0425,0.8786,0.0421,47.7709
0.26827,0.004833,0.8105,0.0416,0.8068,0.0427,0.8802,0.0414,47.7709
0.26827,0.006158,0.814,0.0407,0.8101,0.0422,0.8816,0.0405,47.7709
0.26827,0.007848,0.8167,0.0421,0.8126,0.0434,0.8843,0.0395,47.7709
0.26827,0.01,0.8193,0.044,0.8156,0.0449,0.8873,0.0384,47.7709
0.372759,0.0001,0.8026,0.0412,0.7986,0.0416,0.8689,0.0467,47.7709
0.372759,0.000127,0.8026,0.0412,0.7986,0.0416,0.869,0.0467,47.7709
0.372759,0.000162,0.8026,0.0412,0.7986,0.0416,0.8692,0.0466,47.7709
0.372759,0.000207,0.8026,0.0412,0.7986,0.0416,0.8696,0.0466,47.7709
0.372759,0.000264,0.8026,0.0412,0.7986,0.0416,0.8702,0.0464,47.7709
0.372759,0.000336,0.8026,0.0412,0.7986,0.0416,0.8706,0.0464,47.7709
0.372759,0.000428,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.372759,0.000546,0.8052,0.0394,0.8013,0.0397,0.8717,0.0461,47.7709
0.372759,0.000695,0.8052,0.0394,0.8013,0.0397,0.8724,0.0452,47.7709
0.372759,0.000886,0.807,0.0401,0.803,0.0407,0.8734,0.0445,47.7709
0.372759,0.001129,0.8088,0.0379,0.8048,0.0387,0.874,0.0441,47.7709
0.372759,0.001438,0.8097,0.0388,0.8057,0.0397,0.8753,0.0433,47.7709
0.372759,0.001833,0.8079,0.0382,0.8041,0.0391,0.8767,0.0431,47.7709
0.372759,0.002336,0.8096,0.0414,0.806,0.0425,0.8786,0.042,47.7709
0.372759,0.002976,0.8114,0.043,0.8077,0.0441,0.8802,0.0414,47.7709
0.372759,0.003793,0.8132,0.0426,0.8092,0.0443,0.8817,0.0403,47.7709
0.372759,0.004833,0.8167,0.0421,0.8126,0.0434,0.8843,0.0394,47.7709
0.372759,0.006158,0.8193,0.044,0.8156,0.0449,0.8877,0.0382,47.7709
0.372759,0.007848,0.8254,0.0442,0.822,0.0451,0.8902,0.0371,47.7709
0.372759,0.01,0.8272,0.0411,0.824,0.0418,0.8931,0.0358,47.7709
0.517947,0.0001,0.8026,0.0412,0.7986,0.0416,0.8694,0.0466,47.7709
0.517947,0.000127,0.8026,0.0412,0.7986,0.0416,0.87,0.0463,47.7709
0.517947,0.000162,0.8026,0.0412,0.7986,0.0416,0.8702,0.0463,47.7709
0.517947,0.000207,0.8026,0.0412,0.7986,0.0416,0.8706,0.0463,47.7709
0.517947,0.000264,0.8026,0.0412,0.7986,0.0416,0.8713,0.046,47.7709
0.517947,0.000336,0.8052,0.0394,0.8013,0.0397,0.8721,0.0459,47.7709
0.517947,0.000428,0.8061,0.0404,0.8021,0.0407,0.8729,0.0449,47.7709
0.517947,0.000546,0.8079,0.0378,0.8038,0.0386,0.8737,0.0444,47.7709
0.517947,0.000695,0.8079,0.0373,0.804,0.0382,0.8745,0.0436,47.7709
0.517947,0.000886,0.8097,0.0388,0.8057,0.0397,0.876,0.0433,47.7709
0.517947,0.001129,0.8096,0.0403,0.806,0.0414,0.878,0.0427,47.7709
0.517947,0.001438,0.8096,0.0414,0.806,0.0425,0.8794,0.0414,47.7709
0.517947,0.001833,0.8132,0.0426,0.8092,0.0443,0.8809,0.0404,47.7709
0.517947,0.002336,0.8132,0.0426,0.8092,0.0443,0.8826,0.0398,47.7709
0.517947,0.002976,0.8176,0.0421,0.8136,0.0435,0.8861,0.0386,47.7709
0.517947,0.003793,0.8237,0.0425,0.8202,0.0433,0.8885,0.0373,47.7709
0.517947,0.004833,0.8254,0.0429,0.8221,0.0437,0.8914,0.036,47.7709
0.517947,0.006158,0.8289,0.0408,0.8259,0.0415,0.8946,0.0352,47.7709
0.517947,0.007848,0.829,0.0399,0.826,0.0405,0.8974,0.0335,47.7709
0.517947,0.01,0.8325,0.0371,0.8297,0.0376,0.9006,0.0319,47.7709
0.719686,0.0001,0.8026,0.0412,0.7986,0.0416,0.871,0.0462,47.7709
0.719686,0.000127,0.8052,0.0394,0.8013,0.0397,0.8719,0.046,47.7709
0.719686,0.000162,0.8052,0.0394,0.8013,0.0397,0.8726,0.0452,47.7709
0.719686,0.000207,0.807,0.0401,0.803,0.0407,0.8734,0.0446,47.7709
0.719686,0.000264,0.8088,0.0379,0.8048,0.0387,0.8741,0.0442,47.7709
0.719686,0.000336,0.8097,0.0388,0.8057,0.0397,0.8752,0.0433,47.7709
0.719686,0.000428,0.8079,0.0393,0.804,0.0404,0.8768,0.0431,47.7709
0.719686,0.000546,0.8096,0.0414,0.806,0.0425,0.8788,0.042,47.7709
0.719686,0.000695,0.8105,0.0452,0.8067,0.0464,0.8804,0.0414,47.7709
0.719686,0.000886,0.8132,0.0426,0.8092,0.0443,0.882,0.04,47.7709
0.719686,0.001129,0.8167,0.0421,0.8126,0.0434,0.8848,0.0394,47.7709
0.719686,0.001438,0.8202,0.0442,0.8165,0.0448,0.8879,0.038,47.7709
0.719686,0.001833,0.8263,0.0433,0.8229,0.0441,0.8906,0.0365,47.7709
0.719686,0.002336,0.8272,0.0414,0.8239,0.0419,0.8935,0.0353,47.7709
0.719686,0.002976,0.8298,0.0414,0.8268,0.042,0.8966,0.0335,47.7709
0.719686,0.003793,0.8307,0.0356,0.828,0.036,0.8995,0.0324,47.7709
0.719686,0.004833,0.8386,0.0354,0.8358,0.0363,0.9022,0.0314,47.7709
0.719686,0.006158,0.8403,0.035,0.8375,0.036,0.9056,0.03,47.7709
0.719686,0.007848,0.8403,0.0362,0.8377,0.0373,0.9085,0.0293,47.7709
0.719686,0.01,0.8421,0.0248,0.8396,0.0259,0.9119,0.0288,47.7709
1.0,0.0001,0.8175,0.0222,0.8164,0.0223,0.8905,0.0226,47.7709
1.0,0.000127,0.8184,0.023,0.8173,0.0233,0.8904,0.0226,47.7709
1.0,0.000162,0.8193,0.0223,0.8183,0.0225,0.8906,0.0225,47.7709
1.0,0.000207,0.8175,0.0222,0.8164,0.0223,0.8905,0.0225,47.7709
1.0,0.000264,0.8184,0.023,0.8173,0.0233,0.8904,0.0225,47.7709
1.0,0.000336,0.8184,0.023,0.8173,0.0233,0.8906,0.0225,47.7709
1.0,0.000428,0.8184,0.023,0.8173,0.0233,0.8906,0.0224,47.7709
1.0,0.000546,0.8184,0.023,0.8173,0.0233,0.8908,0.0224,47.7709
1.0,0.000695,0.8184,0.023,0.8173,0.0233,0.8909,0.0225,47.7709
1.0,0.000886,0.8193,0.0252,0.8182,0.0253,0.8909,0.0223,47.7709
1.0,0.001129,0.8184,0.023,0.8173,0.0233,0.8911,0.0223,47.7709
1.0,0.001438,0.8184,0.023,0.8173,0.0233,0.8912,0.0224,47.7709
1.0,0.001833,0.8184,0.023,0.8173,0.0233,0.8916,0.0222,47.7709
1.0,0.002336,0.8193,0.0227,0.8183,0.0228,0.8919,0.0223,47.7709
1.0,0.002976,0.8202,0.0238,0.8192,0.024,0.8923,0.0221,47.7709
1.0,0.003793,0.821,0.0242,0.8201,0.0243,0.8929,0.0225,47.7709
1.0,0.004833,0.821,0.0256,0.8202,0.0257,0.8934,0.0224,47.7709
1.0,0.006158,0.8228,0.0283,0.822,0.0286,0.8948,0.0222,47.7709
1.0,0.007848,0.8237,0.0282,0.8229,0.0284,0.8966,0.0229,47.7709
1.0,0.01,0.821,0.0252,0.8202,0.0253,0.8985,0.0231,47.7709
