alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.01,1e-06,0.8313,0.009,0.831,0.0091,0.8924,0.0082,2065.9847
0.01,2e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,3e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,4e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,6e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,9e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,1.3e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,1.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,2.6e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,3.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,5.5e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,7.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.01,0.000113,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.000162,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.000234,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.000336,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.000483,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.000695,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.01,0.001,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,1e-06,0.8313,0.009,0.831,0.0091,0.8924,0.0082,2065.9847
0.013895,2e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,3e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,4e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,6e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,9e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,1.3e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,1.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,2.6e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,3.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,5.5e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.013895,7.8e-05,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000113,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000162,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000234,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000336,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000483,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.000695,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.013895,0.001,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.019307,1e-06,0.8313,0.009,0.831,0.0091,0.8924,0.0082,2065.9847
0.019307,2e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,3e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,4e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,6e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,9e-06,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,1.3e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,1.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,2.6e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,3.8e-05,0.8313,0.0092,0.831,0.0094,0.8924,0.0084,2065.9847
0.019307,5.5e-05,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.019307,7.8e-05,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.019307,0.000113,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.019307,0.000162,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
0.019307,0.000234,0.8313,0.0092,0.831,0.0094,0.8925,0.0084,2065.9847
